Unnamed: 0_level_0,[117],[21115],[22113],[23111],[2419],[2517],[2615],[2713],[2811],[31114],[3121112],[3122110],[312318],[312416],[312514],[312612],[3127],[32111],[322119],[322217],[322315],[322413],[322511],[3318],[332116],[332214],[332312],[3324],[3415],[342113],[342211],[3512],[3521],[41113],[4121111],[412219],[412317],[412415],[412513],[412611],[4131110],[41312118],[41312216],[41312314],[41312412],[413125],[413217],[41322115],[41322213],[41322311],[413314],[41332112],[413322],[413411],[4219],[422117],[422215],[422313],[422411],[423116],[42312114],[42312212],[423123],[423213],[42322111],[4233],[4315],[432113],[432211],[433112],[433121],[4411],[51112],[5121110],[512218],[512316],[512414],[512512],[5126],[513119],[51312117],[51312215],[51312313],[51312411],[513216],[51322114],[51322212],[513223],[513313],[51332111],[5134],[514118],[51412116],[51412214],[51412312],[514124],[51413115],[5141312113],[5141312211],[51413212],[51413221],[514214],[51422112],[514222],[51423111],[5143],[5217],[522115],[522213],[522311],[523114],[52312112],[523122],[523211],[524113],[52412111],[524131],[5312],[5321],[61111],[612119],[612217],[612315],[612413],[612511],[613118],[61312116],[61312214],[61312312],[613124],[613215],[61322113],[61322211],[613312],[613321],[614117],[61412115],[61412213],[61412311],[61413114],[6141312112],[61413122],[61413211],[614213],[61422111],[614231],[615116],[61512114],[61512212],[615123],[61513113],[6151312111],[615132],[61514112],[61514121],[615211],[6215],[622113],[622211],[623112],[623121],[624111],[6251],[71110],[712118],[712216],[712314],[712412],[7125],[713117],[71312115],[71312213],[71312311],[713214],[71322112],[713222],[713311],[714116],[71412114],[71412212],[714123],[71413113],[7141312111],[714132],[714212],[714221],[715115],[71512113],[71512211],[71513112],[71513121],[71514111],[7152],[716114],[71612112],[716122],[71613111],[716141],[7213],[722111],[7231],[8119],[812117],[812215],[812313],[812411],[813116],[81312114],[81312212],[813123],[813213],[81322111],[8133],[814115],[81412113],[81412211],[81413112],[81413121],[814211],[815114],[81512112],[815122],[81513111],[815141],[816113],[81612111],[816131],[817112],[817121],[8211],[9118],[912116],[912214],[912312],[9124],[913115],[91312113],[91312211],[913212],[913221],[914114],[91412112],[914122],[91413111],[9142],[915113],[91512111],[915131],[916112],[916121],[917111],[9181],[10117],[1012115],[1012213],[1012311],[1013114],[101312112],[1013122],[1013211],[1014113],[101412111],[1014131],[1015112],[1015121],[1016111],[10171],[11116],[1112114],[1112212],[11123],[1113113],[111312111],[11132],[1114112],[1114121],[1115111],[11161],[12115],[1212113],[1212211],[1213112],[1213121],[1214111],[12151],[13114],[1312112],[13122],[1313111],[13141],[14113],[1412111],[14131],[15112],[15121],[16111],[171]
s[614231],816816,54054,6292,1386,24,-50,60,210,0,-33033,-2673,127,39,-57,-65,15,-105,396,162,64,6,-12,10,21,27,1,-9,-3,24,0,-8,0,0,-5148,-1342,-264,54,44,10,0,27,-85,3,3,11,-5,-36,2,0,6,9,-1,-3,0,280,14,-4,-14,0,7,-1,-1,7,4,2,1,12,-6,0,3,3,0,3421,159,-103,-29,-11,-25,-15,22,-48,2,4,-2,-29,-3,-1,1,1,-3,4,77,3,1,-1,-11,2,0,-2,-1,-3,5,-1,1,2,-3,26,14,2,6,2,2,2,-4,2,-2,2,6,-6,990,216,34,12,6,0,21,-9,1,3,-3,-12,0,4,0,0,-6,-4,-2,0,-3,-1,1,0,-2,0,1,-5,1,-1,-3,1,1,-2,-1,1,0,0,0,0,0,0,0,0,-252,28,-8,0,-4,20,21,1,1,-3,-3,1,1,0,-10,2,2,-2,-1,-1,-1,0,0,-2,-2,2,1,1,0,-2,3,-1,-1,0,1,0,0,0,-168,14,-4,2,0,15,-1,-1,-1,0,2,3,-4,2,0,-1,-1,0,-3,-1,1,0,1,2,0,-1,0,0,0,-42,0,-2,0,6,6,0,-2,0,0,0,2,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[61422111],2450448,108108,3432,396,-576,236,216,-84,112,-72072,-3564,552,-228,-72,-28,-24,-84,297,405,-15,21,9,5,63,-27,3,9,-9,-36,0,12,0,0,-10296,-1056,120,120,40,-16,24,-216,-48,0,0,-8,-16,-27,-3,-3,-3,-9,-3,3,0,120,-20,0,-4,8,0,4,0,-4,-3,1,3,0,0,0,0,0,0,5808,48,-48,-64,-16,16,16,48,6,12,2,8,12,0,0,-4,3,3,-6,64,-16,0,0,0,4,2,0,-2,2,0,0,0,0,0,-7,13,-3,1,-7,1,-3,2,-1,-1,-1,3,3,1683,27,83,3,3,-5,-21,9,-1,-3,3,12,0,-4,0,0,15,-5,-1,3,3,1,-1,0,-1,-1,-1,-22,2,-2,-2,-1,-1,2,0,0,-2,-12,0,4,0,0,0,-2,-315,-91,-19,-3,5,5,-21,-1,-1,3,3,-1,-1,0,1,1,1,1,1,1,1,1,1,5,-1,1,-1,-1,1,0,3,-1,-1,0,1,0,0,0,-120,20,0,4,-8,0,-4,0,4,3,-1,-3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,-3,-3,1,1,0,-1,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[614213],1591200,35100,-7800,-2340,-1008,220,120,-420,0,-22230,2430,1110,-150,18,70,30,210,-1080,162,-60,6,0,10,63,27,3,-9,-9,72,0,-24,0,0,-9360,-120,384,48,-16,-40,0,-540,-36,-24,0,-4,20,-36,-6,0,6,9,-3,-3,0,48,20,8,4,0,6,2,2,-2,0,2,3,0,0,0,0,0,0,1650,-300,50,-20,2,20,-30,-15,15,5,-5,-7,-15,-3,5,1,3,-3,12,20,-10,4,-2,4,5,-1,1,-1,-1,-2,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,-216,34,-12,6,0,21,9,1,-3,-3,-12,0,4,0,0,6,-4,2,0,3,-1,-1,0,-2,0,1,-5,-1,-1,3,1,-1,-2,1,1,0,0,0,0,0,0,0,0,135,-89,-9,-9,7,-25,9,1,-3,-3,-9,1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,1,-1,1,-1,0,3,1,-1,0,-1,2,2,2,48,20,8,4,0,6,2,2,-2,0,2,3,0,0,0,0,0,0,-2,0,-2,1,0,-2,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-1,-1,3,1,-1,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[61413211],2362932,69498,0,1782,-324,-414,-216,126,-252,-69498,-5346,486,270,54,-18,54,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-594,-540,18,24,6,-36,486,-90,-18,-18,6,6,0,0,0,0,0,0,0,0,216,78,20,-6,0,18,-6,2,-6,0,0,0,12,-6,0,-6,-6,12,6237,783,-15,27,21,-9,9,162,-36,6,0,-6,0,0,0,0,0,0,0,-15,-9,5,3,9,6,0,2,0,0,1,3,5,-2,-3,-33,-7,-5,-3,-3,-1,1,0,-5,1,1,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-513,9,-21,-3,-9,-15,-9,9,3,-3,0,0,0,0,-21,1,-1,-3,3,1,0,-1,1,7,-1,-1,1,-1,-1,2,0,0,0,0,0,-2,2,-2,-162,36,-6,0,6,0,0,0,0,0,0,0,-6,0,-2,0,0,2,3,1,-1,0,-1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,-1,1,3,-3,-1,1,0,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[61413122],2722720,40040,-6864,2376,576,360,80,-56,224,-64064,-5896,-384,-216,0,24,-64,-56,946,314,-6,18,18,-6,22,-28,-6,0,-18,-38,-10,-6,10,-10,6864,1584,-240,-96,-48,16,16,384,48,0,0,0,16,6,6,6,6,6,0,-6,6,-240,40,0,8,-16,0,-8,0,8,6,-2,-6,0,0,0,0,0,0,3080,560,56,-24,-24,0,-40,56,14,-4,-6,0,11,-1,-1,3,2,2,2,-56,4,0,4,-8,4,-2,0,1,1,0,0,0,0,0,-35,5,1,1,1,-1,1,1,-1,-1,-1,0,0,-594,-162,78,14,-2,14,-90,0,-6,-4,-2,0,0,0,0,0,6,6,-2,-2,-6,0,-2,0,2,2,2,-9,3,3,-1,0,0,0,1,1,1,2,-2,2,2,-2,-2,2,-350,-70,10,10,2,10,-35,5,1,1,1,-1,1,1,-10,2,-2,2,-1,-1,-1,-2,-2,0,0,0,0,0,0,0,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,-16,0,0,0,4,2,0,-2,2,0,0,0,0,0,-1,-1,-1,0,0,1,0,35,-5,-1,-1,-1,1,-1,-1,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[6141312112],4873050,0,-30030,0,-630,0,-30,0,-70,-57330,0,1470,0,-18,0,30,0,-1890,0,-42,0,-18,0,-126,0,-6,0,18,-36,0,12,0,0,0,2310,0,126,0,-10,0,0,-42,0,6,0,-10,0,18,0,-6,0,6,0,0,-294,0,-14,0,10,-18,0,-2,0,6,0,-6,0,6,0,0,6,-6,2100,0,-140,0,20,0,20,210,0,10,0,2,30,0,-2,0,-6,0,-6,0,-20,0,-4,0,0,-2,0,0,-2,-4,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-378,0,-18,0,-10,0,-18,0,6,0,0,0,0,0,0,42,0,2,0,-6,0,2,0,0,-2,0,0,2,0,2,0,2,0,2,0,0,12,0,-4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,-2,0,0,-2,0,-2,0,-2,0,10,0,2,-2,0,0,0,0,0,0,0,-2,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,0,0,0,2,0,2,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[61413114],2431000,-71500,-28600,-1100,-40,500,200,-140,280,28600,7700,1400,-140,-40,20,-40,-140,-2750,-130,-10,10,-22,-10,-170,50,2,-2,14,25,5,5,-5,5,-14300,0,-140,-80,-60,0,20,-500,0,-20,16,12,0,-20,0,-8,4,-8,0,4,-5,240,100,0,4,-16,0,4,0,4,-6,-2,6,20,-8,4,-4,-8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,-190,50,-10,-2,10,70,-10,2,2,-2,-5,-1,-1,1,-1,-20,0,0,-4,4,0,0,1,-2,2,-2,0,0,0,0,0,0,0,0,0,0,5,1,1,-1,1,-1,0,250,-30,30,6,2,10,40,0,0,0,1,3,-3,-2,-20,0,0,4,4,0,1,2,2,0,0,0,0,0,0,0,-3,-1,1,0,1,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,-10,-4,-2,-4,-5,-1,-1,1,-1,-2,0,-2,1,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
s[61412311],2598960,-57330,-19292,3738,1176,70,-180,210,0,-13377,-3213,-917,-273,-57,-5,-45,-105,1638,378,70,18,6,10,84,18,4,-6,-12,24,0,-8,0,0,12012,3542,-56,42,-28,30,0,-63,-7,-11,-3,-7,-15,-42,-10,-2,6,6,-4,-2,0,-392,14,-4,10,0,19,-1,-1,-5,-2,2,4,-12,6,0,-3,-3,0,-4235,-245,-147,43,21,-5,45,-77,7,3,7,3,-32,-2,0,-2,4,-2,4,7,-3,-1,-3,7,7,3,-1,-2,0,-7,-1,1,-1,3,70,-10,-2,-2,-2,2,-2,-2,2,2,2,0,0,-252,0,28,0,-12,0,-42,0,-2,0,6,-12,0,4,0,0,0,8,0,0,0,2,0,0,4,0,-2,-2,0,-2,0,-2,0,-2,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,14,-4,-6,0,11,-1,-1,3,2,2,2,4,-2,0,1,1,0,1,-1,1,1,-1,0,0,0,0,0,0,21,-9,1,3,-3,6,0,-2,0,0,-3,-1,1,0,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,2,2,-2,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[61412213],2858856,-126126,-32032,3234,840,-350,-480,210,-280,42042,4158,182,42,66,70,30,210,-693,-189,-49,-9,3,-5,-21,-9,-1,3,3,-6,0,2,0,0,-6006,1540,-350,84,-22,20,-30,-252,28,-8,0,-4,20,21,1,1,-3,-3,1,1,0,-28,14,-4,-2,4,-10,2,2,-2,-1,-1,-1,6,0,-2,0,0,0,-3619,-161,-287,19,5,-25,-55,-28,28,-8,-8,-4,17,1,1,1,-1,1,-1,49,-5,5,-1,-7,-2,-2,2,1,1,-3,-1,1,0,1,56,4,8,4,2,-2,2,2,4,0,-2,6,-6,693,189,49,9,-3,5,21,9,1,-3,-3,6,0,-2,0,0,-21,-1,-1,3,3,-1,-1,0,1,1,1,-17,-1,-1,-1,1,-1,1,-1,-1,-2,-6,0,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,14,-4,-2,4,-10,2,2,-2,-1,-1,-1,6,0,-2,0,0,0,-3,-1,1,0,1,1,1,1,0,0,0,-21,-9,-1,3,3,-6,0,2,0,0,-3,1,1,0,-1,-1,1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,-2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s[61412115],1454112,-117612,-21384,3564,1296,36,-216,252,0,69498,5346,-486,-270,-54,18,-54,-126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21384,-1188,-432,36,-24,12,0,-486,90,18,18,-6,-6,0,0,0,0,0,0,0,0,432,12,-8,-12,0,-18,6,-2,6,0,0,0,24,-12,0,6,6,0,1782,918,6,54,6,6,54,-162,36,-6,0,6,0,0,0,0,0,0,0,6,-18,-2,6,6,-6,0,-2,0,0,2,2,2,2,-6,-48,-2,-4,-6,3,1,-1,0,-4,2,-1,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54,-54,-6,-6,-6,-6,9,-9,-3,3,0,0,0,0,-6,2,2,-6,-3,-1,0,-2,-2,11,1,-1,-1,1,-1,1,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,3,1,-1,0,2,0,-1,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,1,0,1,0,0,0,0,0,0,0
s[614117],318240,-42120,-4368,2232,576,-200,-240,120,-160,29952,648,-768,-168,0,40,0,120,1242,162,6,6,18,10,126,0,6,0,-18,36,0,-12,0,0,-11232,-672,0,144,32,0,0,-432,0,0,0,-16,0,-36,-12,0,0,0,-6,0,0,240,-40,0,-8,16,0,8,0,-8,-6,2,6,0,0,0,0,0,0,2760,720,-8,-8,-24,0,-40,-48,48,-8,-8,0,-3,-3,1,1,6,0,6,8,-12,0,4,-8,8,0,0,-1,3,0,0,0,0,0,-70,10,2,2,2,-2,2,2,-2,-2,-2,0,0,-738,-162,-62,-6,6,-10,-42,0,-2,0,6,-12,0,4,0,0,36,-4,0,0,0,2,0,0,-2,-2,-2,7,3,3,-1,-2,0,-2,1,1,2,12,0,-4,0,0,0,2,90,34,14,6,2,10,6,4,2,0,3,1,-1,0,-4,0,0,4,2,0,-1,2,2,-5,-1,-1,1,-1,1,0,-3,-1,1,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
s[613321],1089088,-8008,-2288,2200,-352,-136,-144,-168,0,-28028,-3652,364,100,116,44,-36,84,88,20,-80,-20,8,-28,178,-16,-2,4,26,52,20,4,-20,20,9152,0,-448,-80,0,32,0,464,0,8,-8,0,-16,20,0,-4,-8,-10,0,2,-4,96,40,16,8,0,12,4,4,-4,0,4,6,0,0,0,0,0,0,2068,552,132,0,-12,24,36,-98,-12,-6,0,6,-32,0,0,0,-2,-6,-8,-48,0,-8,0,0,-6,0,-2,0,0,-4,0,-4,2,0,-2,12,2,0,7,3,-1,-2,2,0,-1,3,-3,-1100,-160,20,0,-12,0,-50,20,2,0,6,10,2,2,-2,2,-20,0,-4,0,-2,0,2,-2,-4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42,14,-6,2,-2,-10,0,2,0,2,-3,-1,-3,3,-4,0,0,4,2,0,-1,-2,-2,3,-1,-1,0,2,1,-2,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,-10,4,-2,-4,1,-1,1,1,-1,2,0,2,-1,0,-2,0,1,1,-1,0,0,14,-4,2,0,-1,-1,-1,2,2,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[613312],1591200,-35100,-7800,2340,-1008,-220,120,420,0,-22230,-2430,1110,150,18,-70,30,-210,-1080,-162,-60,-6,0,-10,63,-27,3,9,-9,72,0,-24,0,0,9360,-120,-384,48,16,-40,0,540,-36,24,0,4,20,36,-6,0,6,-9,-3,3,0,48,-20,8,-4,0,6,-2,2,2,0,-2,3,0,0,0,0,0,0,1650,300,50,20,2,-20,-30,-15,-15,5,5,-7,-15,3,5,-1,3,3,12,-20,-10,-4,-2,-4,-5,-1,-1,1,-1,-2,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-990,-216,-34,-12,-6,0,-21,9,-1,-3,3,12,0,-4,0,0,6,4,2,0,3,1,-1,0,2,0,-1,5,-1,1,3,-1,-1,2,1,-1,0,0,0,0,0,0,0,0,135,89,-9,9,7,25,9,-1,-3,3,-9,-1,3,0,1,-1,1,-1,1,-1,1,-1,1,5,-1,1,-1,-1,1,0,-3,1,1,0,-1,2,-2,2,-48,20,-8,4,0,-6,2,-2,-2,0,2,-3,0,0,0,0,0,0,2,0,2,-1,0,-2,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1,-1,-3,1,1,-2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[61322211],2475200,-91000,-13520,5800,-800,200,80,-280,0,-20020,-5500,580,-260,28,20,20,140,440,260,-8,-20,-8,20,146,-10,-2,-14,10,-4,8,4,-10,-10,20800,1440,-320,-16,0,0,0,400,-48,40,8,0,0,-20,12,4,-4,-8,0,4,4,-96,-40,-16,-8,0,-12,-4,-4,4,0,-4,-6,0,0,0,0,0,0,-2100,0,140,0,-20,0,-20,-210,0,-10,0,-2,-30,0,2,0,6,0,6,0,20,0,4,0,0,2,0,0,2,4,0,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1100,-272,20,8,20,0,-50,-2,2,2,-10,10,-2,2,-2,-2,8,0,0,0,-4,0,0,2,4,0,-2,0,-2,0,-2,0,-2,0,-2,0,0,8,-4,0,2,2,0,-2,350,70,-10,-10,-2,-10,35,-5,-1,-1,-1,1,-1,-1,10,-2,2,-2,1,1,1,2,2,0,0,0,0,0,0,0,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-10,4,-2,4,5,-1,1,-1,-1,-2,0,-2,1,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,3,-1,3,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[61322113],2552550,-150150,-21450,5610,-1482,170,230,-70,70,30030,330,1590,-150,-18,-70,-10,-70,-2145,-363,15,21,15,5,-273,-3,15,21,-33,33,-21,-3,15,15,4290,-330,-246,62,34,-10,10,510,6,6,-10,-2,-10,69,-9,-3,-1,-3,3,-3,-3,-78,-50,2,-2,2,-6,-2,2,-2,3,1,3,-10,2,-2,2,2,-2,-1650,-300,-50,-20,-2,20,30,15,15,-5,-5,7,15,-3,-5,1,-3,-3,-12,20,10,4,2,4,5,1,1,-1,1,2,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,-69,29,-13,5,-5,21,-9,5,-1,5,3,-3,-1,3,3,-1,1,-1,1,-1,1,-1,-1,1,-1,1,-5,1,-1,-3,1,1,-2,-1,1,0,5,-1,1,-1,-1,1,0,315,91,19,3,-5,-5,21,1,1,-3,-3,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-5,1,-1,1,1,-1,0,-3,1,1,0,-1,0,0,0,-132,-20,-12,4,-4,-24,4,0,4,3,1,3,0,0,0,0,0,0,-2,0,-2,1,0,1,-1,1,1,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s[613215],1047200,-100100,-11000,3740,-368,380,120,-420,0,46970,1870,310,-310,-62,-10,30,210,-880,-182,100,14,-8,50,-337,43,7,-13,-17,-28,-20,4,20,-20,-11440,-1320,-64,-32,16,40,0,140,84,-16,-8,4,-20,56,-6,-4,-2,-1,3,-1,-4,48,20,8,4,0,6,2,2,-2,0,2,3,0,0,0,0,0,0,1650,300,50,20,2,-20,-30,-15,-15,5,5,-7,-15,3,5,-1,3,3,12,-20,-10,-4,-2,-4,-5,-1,-1,1,-1,-2,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,-56,26,-12,6,0,29,-11,5,-3,-3,2,-2,2,2,-2,-14,4,-2,0,1,1,1,-2,-2,0,1,5,-1,1,3,-1,-1,2,1,-1,0,0,0,0,0,0,0,0,35,-21,11,-5,3,-5,14,-6,2,-2,2,0,2,-1,-9,3,-1,3,0,0,0,-1,-1,5,-1,1,-1,-1,1,0,-2,0,-2,1,0,0,0,0,-48,-20,-8,-4,0,-6,-2,-2,2,0,-2,-3,0,0,0,0,0,0,2,0,2,-1,0,2,0,-1,1,1,0,20,10,4,2,4,5,1,1,-1,1,2,0,2,-1,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,1,0,0,0,0,0,0,0,0
s[613124],891072,-58968,-4368,3816,-288,104,144,168,0,3276,-3564,-300,-228,-36,-28,36,-84,1728,324,96,12,0,20,126,0,6,0,-18,-72,0,24,0,0,11232,1200,0,0,-32,-48,0,-216,-120,0,0,-8,24,-72,0,0,0,0,-6,0,0,96,40,16,8,0,12,4,4,-4,0,4,6,0,0,0,0,0,0,-3828,-288,92,56,12,-16,-36,-174,6,-10,2,-6,-12,-6,-4,2,6,0,-12,-8,0,0,0,8,4,0,0,-2,0,-4,0,-4,2,0,22,-8,2,-4,1,1,5,-2,2,0,-1,-3,-3,252,0,-28,0,12,0,42,0,2,0,-6,12,0,-4,0,0,0,-8,0,0,0,-2,0,0,-4,0,2,2,0,2,0,2,0,2,0,2,2,0,0,0,0,0,0,0,126,14,-14,-6,6,6,21,-1,1,3,6,2,-2,0,4,-4,0,0,1,-1,-2,-2,-2,1,-1,1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,4,-2,0,-3,1,1,0,2,0,-1,-1,-1,0,1,-5,3,-1,-1,-2,0,1,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[61312312],1905904,-154154,-12012,8162,-1288,-210,-100,-70,0,35035,-4697,63,-133,131,15,-25,35,2002,-14,42,-22,2,-30,154,-2,-6,-10,26,-20,10,0,-5,-5,12012,1078,-56,42,36,30,0,-63,-119,-11,-3,9,-15,-42,-2,-2,6,6,-2,-2,0,56,14,-4,-6,0,11,-1,-1,3,2,2,2,4,-2,0,1,1,0,-6391,-609,-7,7,-23,15,25,-175,63,-7,7,1,2,6,2,-2,-1,3,5,7,13,-1,-3,-9,7,1,-1,-2,-2,1,-1,1,1,-1,14,-14,-2,2,-10,-2,-2,2,2,-2,2,-6,6,1232,224,0,-16,-16,0,56,-4,0,-4,8,-4,2,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-8,4,0,4,1,1,1,0,0,2,-4,2,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,-14,4,6,0,-11,1,1,-3,-2,-2,-2,-4,2,0,-1,-1,0,-1,1,-1,-1,1,0,0,0,0,0,0,7,-5,3,-1,-1,4,-2,0,1,1,-3,1,1,0,-1,2,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
