Unnamed: 0_level_0,[118],[21116],[22114],[23112],[24110],[2518],[2616],[2714],[2812],[29],[31115],[3121113],[3122111],[312319],[312417],[312515],[312613],[312711],[32112],[3221110],[322218],[322316],[322414],[322512],[3226],[3319],[332117],[332215],[332313],[332411],[3416],[342114],[342212],[3423],[3513],[352111],[36],[41114],[4121112],[4122110],[412318],[412416],[412514],[412612],[4127],[4131111],[41312119],[41312217],[41312315],[41312413],[41312511],[413218],[41322116],[41322214],[41322312],[413224],[413315],[41332113],[41332211],[413412],[413421],[42110],[422118],[422216],[422314],[422412],[4225],[423117],[42312115],[42312213],[42312311],[423214],[42322112],[423222],[423311],[4316],[432114],[432212],[4323],[433113],[43312111],[4332],[4412],[4421],[51113],[5121111],[512219],[512317],[512415],[512513],[512611],[5131110],[51312118],[51312216],[51312314],[51312412],[513125],[513217],[51322115],[51322213],[51322311],[513314],[51332112],[513322],[513411],[514119],[51412117],[51412215],[51412313],[51412411],[51413116],[5141312114],[5141312212],[51413123],[51413213],[5141322111],[514133],[514215],[51422113],[51422211],[51423112],[51423121],[514311],[5218],[522116],[522214],[522312],[5224],[523115],[52312113],[52312211],[523212],[523221],[524114],[52412112],[524122],[52413111],[5242],[5313],[532111],[5331],[61112],[6121110],[612218],[612316],[612414],[612512],[6126],[613119],[61312117],[61312215],[61312313],[61312411],[613216],[61322114],[61322212],[613223],[613313],[61332111],[6134],[614118],[61412116],[61412214],[61412312],[614124],[61413115],[6141312113],[6141312211],[61413212],[61413221],[614214],[61422112],[614222],[61423111],[6143],[615117],[61512115],[61512213],[61512311],[61513114],[6151312112],[61513122],[61513211],[61514113],[6151412111],[61514131],[615212],[615221],[6216],[622114],[622212],[6223],[623113],[62312111],[6232],[624112],[624121],[625111],[63],[71111],[712119],[712217],[712315],[712413],[712511],[713118],[71312116],[71312214],[71312312],[713124],[713215],[71322113],[71322211],[713312],[713321],[714117],[71412115],[71412213],[71412311],[71413114],[7141312112],[71413122],[71413211],[714213],[71422111],[714231],[715116],[71512114],[71512212],[715123],[71513113],[7151312111],[715132],[71514112],[71514121],[715211],[716115],[71612113],[71612211],[71613112],[71613121],[71614111],[716151],[7214],[722112],[7222],[723111],[7241],[81110],[812118],[812216],[812314],[812412],[8125],[813117],[81312115],[81312213],[81312311],[813214],[81322112],[813222],[813311],[814116],[81412114],[81412212],[814123],[81413113],[8141312111],[814132],[814212],[814221],[815115],[81512113],[81512211],[81513112],[81513121],[81514111],[8152],[816114],[81612112],[816122],[81613111],[816141],[817113],[81712111],[817131],[8212],[8221],[9119],[912117],[912215],[912313],[912411],[913116],[91312114],[91312212],[913123],[913213],[91322111],[9133],[914115],[91412113],[91412211],[91413112],[91413121],[914211],[915114],[91512112],[915122],[91513111],[915141],[916113],[91612111],[916131],[917112],[917121],[918111],[92],[10118],[1012116],[1012214],[1012312],[10124],[1013115],[101312113],[101312211],[1013212],[1013221],[1014114],[101412112],[1014122],[101413111],[10142],[1015113],[101512111],[1015131],[1016112],[1016121],[1017111],[10181],[11117],[1112115],[1112213],[1112311],[1113114],[111312112],[1113122],[1113211],[1114113],[111412111],[1114131],[1115112],[1115121],[1116111],[11171],[12116],[1212114],[1212212],[12123],[1213113],[121312111],[12132],[1214112],[1214121],[1215111],[12161],[13115],[1312113],[1312211],[1313112],[1313121],[1314111],[13151],[14114],[1412112],[14122],[1413111],[14141],[15113],[1512111],[15131],[16112],[16121],[17111],[181]
s[4412],1021020,-60060,8008,-1584,-12,60,160,-280,140,-1260,-45045,3003,187,-45,-117,75,-5,35,858,-192,106,0,-6,0,10,-3,-39,-11,9,-3,54,6,-2,-18,30,-30,60,6006,-1870,306,110,-50,10,10,70,-33,-133,-9,11,-17,-5,48,2,0,2,16,-15,-7,9,-6,2,460,-12,-24,16,4,-20,19,3,3,-5,10,0,-6,1,-18,-6,-6,6,-9,3,0,12,-12,5005,-165,-167,31,-27,35,-15,-5,63,7,-5,3,-25,-47,3,1,-5,-8,6,4,4,-99,15,1,-5,5,-3,-3,1,1,3,-3,0,5,3,1,-1,3,-3,40,-20,8,-4,8,10,-2,2,-2,-2,-4,0,-4,2,0,0,0,0,-1188,342,-36,22,-4,-10,60,-27,-15,-3,1,5,18,6,-6,-2,0,0,0,-34,4,-2,4,-2,-7,1,1,2,-2,4,-2,4,1,6,7,-3,-1,-3,-2,0,2,-2,1,-1,-2,2,2,10,2,2,-6,-2,2,4,-2,-2,0,0,-462,-42,-14,-2,2,-10,42,0,-2,4,2,-3,-3,1,-3,3,14,6,-2,-2,2,0,-2,-1,-2,2,-2,-7,3,1,3,2,0,2,-1,1,-2,-5,-1,-1,1,-1,1,0,0,0,0,0,0,210,14,6,2,-6,-10,-21,-1,3,-1,0,2,0,3,-4,-4,0,0,-1,-1,2,2,-2,5,-1,1,-1,-1,1,0,2,0,2,-1,0,0,0,0,0,0,-42,0,-2,0,6,6,0,-2,0,0,0,-6,0,2,0,0,2,-2,-2,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[4332],875160,-51480,8580,-924,96,-80,-20,140,-280,-840,-45045,1287,-33,75,3,-65,55,35,2079,-189,3,39,-9,-5,-5,-18,-18,-6,-6,6,18,18,-6,-6,0,0,90,9438,-1782,18,14,54,-30,10,70,33,9,-51,5,9,-15,33,9,-3,5,9,-12,0,0,6,-18,348,68,-8,-16,4,-20,-9,11,-5,-1,3,-1,7,6,-30,6,6,-6,-3,-3,-3,0,0,4290,330,-90,-34,26,-30,30,-255,57,-3,5,-7,-15,-21,-9,3,-1,-3,-3,9,-12,-132,8,8,4,4,3,-1,-1,-5,3,-1,3,-2,-2,2,1,1,0,70,-10,-10,6,6,10,2,2,4,-4,-2,-2,-2,-2,-2,0,0,0,-1815,285,37,-23,17,5,45,-6,-6,-2,-2,2,12,0,4,-8,-6,6,-6,-49,-9,3,-5,7,-4,0,0,-4,0,5,1,1,2,3,5,5,-3,-3,-1,-1,3,2,1,1,1,0,0,10,2,2,-6,4,-4,-2,-2,-2,0,6,-330,-114,26,-14,-2,-10,42,6,2,-2,10,0,0,-4,3,3,16,-4,4,0,-2,2,-2,-2,-2,-2,-2,-15,1,1,1,-3,1,0,1,1,0,-2,-2,2,1,1,0,-2,6,-2,-2,0,2,252,-28,8,0,4,-20,-21,-1,-1,3,3,-1,-1,0,10,-2,-2,2,1,1,1,0,0,2,2,-2,-1,-1,0,2,-3,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[43312111],3734016,-292864,36608,-5632,768,0,0,0,0,0,-144144,9152,-352,-64,-48,0,0,0,4224,-448,128,32,0,0,0,-102,-94,-22,2,-6,72,8,8,8,-60,20,-120,36608,-5632,768,0,0,0,0,0,-352,-64,-48,0,0,0,128,32,0,0,0,-22,2,-6,8,8,768,0,0,0,0,0,-48,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,10296,176,-272,8,8,0,0,-294,152,-2,-4,2,0,-66,2,-2,2,18,-4,-2,12,-272,8,8,0,0,-2,-4,2,0,-2,2,-2,8,0,0,2,0,0,126,-34,-2,-2,-2,6,2,-2,-6,2,-2,-2,-2,-2,-2,6,6,6,-5632,768,0,0,0,0,0,-64,-48,0,0,0,32,0,0,0,2,-6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,-4,2,0,2,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,-330,-264,26,-4,-2,0,105,3,5,-1,1,-18,0,2,3,-3,26,-4,-2,0,5,-1,1,2,-2,0,1,-15,1,1,1,0,-2,-3,1,1,0,-4,-2,0,-1,1,0,1,6,2,-2,0,-2,768,0,0,0,0,0,-48,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,-2,0,0,0,0,0,-2,0,1,0,0,-168,14,-4,2,0,15,-1,-1,-1,0,2,3,-4,2,0,-1,-1,0,-3,-1,1,0,1,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[433113],2858856,-280280,28028,-5852,672,112,20,-308,280,504,-63063,11011,77,-161,-63,139,5,7,-3003,-413,161,-41,-51,-5,-55,294,-56,38,16,6,18,-14,-22,10,30,10,60,14014,-3850,882,-14,-106,30,-22,-70,385,-217,21,19,-7,15,49,-13,-3,7,-7,-8,2,0,-2,-10,420,-28,8,16,-4,12,21,-1,-7,-5,9,-1,5,6,-30,-6,6,6,-3,3,-3,0,0,6006,-770,-182,98,-18,22,-30,357,91,-23,-1,-3,19,-63,7,1,-1,-6,4,-2,-12,-196,0,-8,-4,4,5,3,1,-1,-1,-3,2,10,2,-2,1,-1,0,56,-10,8,-2,-8,2,-4,2,2,2,-6,0,2,0,0,6,0,-3,-2387,483,-119,23,-11,-5,-15,-98,0,-2,8,-2,22,-6,-2,2,-2,6,-8,49,11,-3,-1,-7,-8,2,0,-2,2,1,-1,-3,-2,-3,-7,3,1,3,2,0,-2,2,-1,1,2,-2,-2,-10,-2,-2,6,2,-2,-4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,28,8,0,4,20,-21,1,-1,-3,3,1,-1,0,-10,-2,2,2,-1,1,-1,0,0,2,-2,-2,-1,1,0,2,3,1,-1,0,-1,0,0,0,0,0,-168,-14,-4,-2,0,15,1,-1,1,0,-2,3,4,2,0,1,-1,0,-3,1,1,0,-1,-2,0,1,0,0,0,0,42,0,2,0,-6,-6,0,2,0,0,0,-2,0,0,2,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[4323],1823250,-178750,21450,-2750,850,50,-150,210,210,1890,-53625,3575,-825,-185,55,-25,-105,-105,2475,275,75,-5,43,35,75,-375,-55,-15,-23,-23,60,20,12,4,0,-40,120,21450,-1650,450,-130,10,30,-30,-210,-825,15,15,-25,7,15,75,15,3,-1,-5,-15,-3,9,12,-12,150,-50,30,-2,-10,30,-45,-5,3,-5,3,-5,3,-3,30,-6,6,-6,3,3,3,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1925,175,35,15,-21,15,-45,-35,-35,5,-3,-3,10,-2,2,6,-8,4,-8,35,-5,3,3,3,5,1,-3,2,-2,-5,-1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,-145,-5,15,3,15,65,5,1,-3,-15,-10,2,-2,-4,8,-5,-5,-5,3,1,1,1,-2,3,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,300,20,-20,-4,-4,20,-15,5,1,5,3,-1,-5,3,0,4,0,-4,-3,1,3,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-120,20,0,4,-8,0,-4,0,4,3,-1,-3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[432212],3675672,-408408,44044,-6996,1584,-64,-444,420,-504,-1512,-63063,10725,-1067,-255,177,-19,-3,105,-1485,207,91,-57,3,-1,-21,-135,-51,25,-3,9,36,-12,4,-12,0,0,0,26026,-3410,1014,-214,50,-10,30,210,-473,-113,27,-13,-1,-25,91,7,3,-1,11,-11,1,-3,4,4,204,-76,16,8,4,-20,-27,-7,1,5,3,-1,-5,-3,30,-6,-6,6,3,3,3,0,0,572,-748,-76,4,44,-44,36,482,50,-22,10,2,-14,-40,2,-4,-2,5,-1,5,-4,-64,20,-16,-4,0,2,2,2,2,-4,2,-1,4,4,-4,-2,-2,0,-28,12,4,4,4,2,0,-2,5,-3,-4,0,4,2,4,-3,-3,-3,-2079,441,-7,-15,-15,9,9,-189,-21,11,3,3,18,-6,2,-6,0,0,0,77,5,5,-3,-3,-1,-1,-1,2,2,-7,1,1,-1,-3,-14,-4,-2,0,1,-1,1,-2,2,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,385,-119,21,-3,9,-15,49,1,-3,-3,9,-8,4,0,-2,-2,-21,-1,-1,3,3,-1,-1,0,1,1,1,5,1,1,-3,-1,1,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,300,20,0,-8,4,-20,-15,5,-3,1,3,-1,3,3,-10,2,2,-2,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,-1,-1,0,0,-216,-6,4,6,0,9,-3,1,-3,0,0,0,4,-2,0,1,1,0,-1,-1,-1,-1,-1,0,0,0,1,1,0,0,56,-4,0,-4,8,-4,2,0,-1,-1,0,0,0,0,0,1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[432114],2598960,-356720,35672,-5992,1568,0,-440,392,-112,1008,19110,9646,-826,-322,182,30,-74,14,-7854,406,98,-106,2,6,-14,210,-14,50,2,2,-6,-38,2,2,30,10,-60,-7644,-2100,700,-252,20,-4,-20,-140,1134,-210,70,6,14,14,-42,-30,-2,-6,-10,6,6,-2,-18,6,168,56,0,-16,-8,8,42,2,-6,2,6,2,6,6,-60,12,12,-12,-6,-6,-6,0,0,3640,-980,112,28,8,-20,0,490,-14,-26,-2,2,10,-14,16,-2,4,-5,1,-5,4,-224,0,0,8,0,4,0,0,-4,-2,0,1,8,-4,0,2,2,0,70,10,2,-2,-2,-5,1,-1,1,1,-4,0,0,-1,-2,0,0,0,-154,266,-42,10,-10,26,6,-154,14,6,-2,-10,8,-4,0,4,8,-4,8,42,-10,2,-2,10,-6,2,2,0,-4,2,-2,2,2,6,-14,-4,-2,0,1,-1,1,-2,2,0,-1,1,1,10,2,2,-6,-2,2,4,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,-14,-4,2,-4,6,-2,2,2,-3,1,-3,6,0,-2,0,0,0,1,1,1,1,1,-1,-1,-1,0,0,0,0,70,10,2,-2,-2,-5,1,-1,1,1,-4,0,0,-1,-2,0,0,0,1,1,0,0,-21,-1,-1,3,3,-1,-1,0,1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[4316],779688,-137592,15288,-1848,840,-56,-296,392,-280,-504,34398,1638,-714,-210,126,-26,-74,14,-3654,630,42,-66,42,22,58,-126,0,6,-12,-6,27,-9,15,-21,45,-45,90,-15288,0,168,-112,72,-32,40,112,714,-126,42,2,-6,-14,-42,-18,6,-10,6,-6,0,6,-15,9,168,56,-40,-8,8,-8,42,2,2,10,6,2,-10,6,-40,16,-8,0,-10,-2,2,8,8,4368,-252,168,-28,0,4,24,-42,-42,6,-10,6,-26,21,15,-3,-1,-6,0,6,12,-168,0,8,8,-8,-6,-6,2,2,3,-3,-6,8,-4,0,2,2,0,98,-12,-2,-8,10,-7,3,1,-4,0,2,0,-2,-1,-2,3,3,3,-462,-42,-14,-2,2,-10,-30,42,0,-2,4,2,-3,-3,1,1,-3,3,-12,14,6,-2,-2,-2,2,0,-2,-1,3,-2,2,-2,-2,-6,-7,3,1,3,2,0,-2,2,-1,1,2,-2,-2,-5,-1,-1,3,1,-1,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,2,0,6,-1,1,-1,2,-2,-2,0,2,1,2,-1,-1,-1,0,0,0,0,-14,-4,-2,0,1,-1,1,-2,2,0,-1,1,1,0,0,5,1,1,-3,-1,1,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[423311],2042040,-200200,28028,-3740,368,-320,20,140,-280,840,-75075,3575,-55,283,53,-65,65,35,3135,-595,-121,13,-1,-35,-25,273,77,-7,13,17,-42,2,-10,-14,30,-10,30,30030,-4026,50,-46,70,-50,10,-70,165,195,-55,-1,13,-5,-63,15,-7,-1,1,-3,-3,5,-6,6,204,76,16,-8,4,20,-27,7,1,-5,3,1,-5,-3,-30,-6,6,6,-3,3,-3,0,0,2860,1100,-92,-20,28,-20,20,-650,50,10,-2,-2,10,-20,-10,4,-2,-2,2,-2,-2,-160,-36,0,4,0,20,0,0,4,2,0,2,4,-4,-4,-2,2,0,180,0,-12,0,-12,0,0,0,0,0,0,4,0,0,4,0,0,0,-4565,245,19,-43,11,5,-45,133,-7,13,-7,5,-2,2,-2,2,-2,2,-2,-7,-5,1,-5,-7,-7,1,1,2,-2,7,1,-1,1,-3,-20,10,4,2,-2,-2,-2,-2,-2,0,-2,0,0,2,-10,2,6,2,2,2,-2,2,2,-6,693,-189,49,-9,-3,-5,21,-9,1,3,-3,6,0,-2,0,0,21,-1,1,3,-3,-1,1,0,1,-1,1,-17,1,-1,1,1,1,1,1,-1,-2,6,0,-2,0,0,0,1,0,0,0,0,0,300,-20,0,8,4,20,-15,-5,-3,-1,3,1,3,3,10,2,-2,-2,1,-1,1,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,-1,1,-1,0,0,-84,14,-4,-2,-4,6,2,2,-2,-3,-1,-3,-6,0,2,0,0,0,1,-1,1,1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[423222],2756754,-306306,42042,-5346,978,-210,90,-210,210,-1890,-81081,3861,-693,81,15,45,-45,105,4455,-135,-21,-27,15,-15,-45,-162,36,-6,0,6,0,0,0,0,0,0,0,42042,-4158,322,-126,-6,50,-30,210,-693,189,7,-15,3,5,-21,9,7,-3,3,-6,0,-2,0,0,182,-14,30,-14,-10,-30,-49,-11,3,1,-1,1,3,2,30,6,6,6,3,-3,3,-6,6,-1716,1144,-28,24,-52,40,-60,-531,-29,17,-9,5,-5,15,-5,-1,3,3,1,-1,0,-28,-28,12,4,4,17,-1,-3,-5,-1,-1,-1,-8,-4,0,1,-1,0,114,-6,2,-6,18,-6,6,2,0,0,2,2,2,2,2,-6,-6,-6,-4455,135,21,27,-15,15,45,162,-36,6,0,-6,0,0,0,0,0,0,0,21,-9,-7,3,-3,6,0,2,0,0,1,-1,-3,-2,-3,-15,5,1,-3,-3,-1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,-224,0,16,-16,0,56,4,0,4,8,-4,-2,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,-8,-4,0,-4,1,-1,1,0,0,2,4,2,0,1,-1,0,-1,0,0,0,0,0,252,28,-28,12,-4,-20,-21,1,-1,-3,3,1,-1,0,8,4,0,4,-1,1,-1,0,0,2,-2,2,-1,1,-2,2,-3,-1,1,0,1,0,0,0,2,-2,-162,36,-6,0,6,0,0,0,0,0,0,0,-6,0,-2,0,0,2,3,1,-1,0,-1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[42322112],5250960,-652080,83512,-12408,1728,-480,360,-168,112,1008,-90090,11154,-506,210,-90,-30,54,-126,-594,-666,22,30,-18,6,54,432,-12,-8,12,0,-18,-6,-2,-6,0,0,0,55484,-7700,900,-60,12,-36,20,-140,506,70,-30,30,-6,6,-22,10,-6,-6,-6,8,4,0,2,-2,-72,-40,-16,0,8,8,-30,-10,2,6,-6,2,2,0,60,12,-12,-12,6,-6,6,0,0,-2860,880,-268,72,-12,0,20,-160,64,-16,0,0,0,-34,4,2,0,2,-2,2,2,-56,0,0,0,-8,16,0,0,0,-2,0,-2,-12,0,4,0,0,0,70,-10,2,2,-2,-5,-1,-1,1,-1,4,0,0,1,-2,0,0,0,-5346,486,-90,-18,30,-26,6,0,0,0,0,0,0,0,0,0,0,0,0,90,18,-6,2,10,0,0,0,0,0,-6,2,2,0,6,-36,6,0,2,0,0,0,0,0,-2,0,-1,1,-18,-6,-2,-6,0,0,0,2,-2,2,0,1870,-142,58,-18,6,10,-14,-4,-2,0,-6,1,-1,1,-2,2,-40,0,4,-4,2,0,-2,-1,-2,2,-2,10,-2,-2,2,1,1,1,0,0,0,9,3,1,0,0,-1,-1,-6,-2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-216,6,4,-6,0,9,3,1,3,0,0,0,-4,-2,0,-1,1,0,-1,1,-1,-1,1,0,0,0,1,-1,0,0,70,-10,2,2,-2,-5,-1,-1,1,-1,4,0,0,1,-2,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[423214],3007368,-452088,55692,-8748,1440,-144,324,-420,504,-1512,22113,7371,-243,-81,-135,51,-27,-105,-8019,-81,153,27,-27,39,81,486,-108,18,0,-18,0,0,0,0,0,0,0,1638,-3618,618,-54,-66,70,-30,210,2133,-189,9,15,-3,-5,-27,-9,-15,3,-3,18,0,6,0,0,-348,68,8,-16,-4,-20,9,11,5,-1,-3,-1,-7,-6,-30,-6,6,6,-3,3,-3,0,0,1638,-318,-78,102,-50,26,-6,243,21,-33,9,-5,-19,-9,9,3,-3,-9,-3,3,0,-132,-8,8,-4,4,3,1,-1,5,3,1,3,2,-2,-2,-1,1,0,58,2,2,2,10,-2,-4,2,1,-1,-2,2,-2,-2,2,3,-3,3,-891,351,-111,27,-3,-9,9,-162,36,-6,0,6,0,0,0,0,0,0,0,69,-9,1,3,-3,-6,0,-2,0,0,5,-1,1,2,-3,-21,1,-1,-3,3,1,-1,0,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,462,42,14,2,-2,10,-42,0,2,-4,-2,3,3,-1,3,-3,-14,-6,2,2,-2,0,2,1,2,-2,2,7,-3,-1,-3,-2,0,-2,1,-1,2,5,1,1,-1,1,-1,0,0,0,0,0,0,-252,-28,-8,0,-4,-20,21,-1,1,3,-3,-1,1,0,10,2,-2,-2,1,-1,1,0,0,-2,2,2,1,-1,0,-2,-3,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,4,0,4,8,-4,-2,0,-1,1,0,0,0,0,0,1,-1,1,1,-1,0,0,-21,1,-1,-3,3,1,-1,0,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[42312311],4200768,-604032,84656,-10560,2208,-576,144,0,0,0,-33462,1716,-1738,24,66,-36,-18,0,4158,882,14,-30,30,18,-18,-918,-6,2,-30,-6,72,24,8,24,0,0,0,52624,-3520,736,-192,48,0,0,0,-2222,8,22,-12,-6,0,154,-10,10,6,-6,-26,-10,-2,-8,8,416,-64,16,0,0,0,-46,-4,-2,0,14,2,-2,2,48,0,0,0,-6,0,-6,0,0,-15587,913,1,45,-27,9,9,343,-119,7,9,-9,9,28,-8,4,0,-8,4,-8,-8,139,15,-9,3,3,13,3,-3,3,4,0,4,-19,1,1,-1,1,3,-92,8,-4,0,-12,-2,-4,2,-2,2,4,0,-4,-2,-4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419,-177,-9,3,3,-9,75,15,-9,3,3,0,0,0,6,-6,-51,1,1,-3,-3,1,1,0,3,-1,3,9,3,1,3,0,0,0,-1,1,-1,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-160,64,-16,0,0,0,-34,4,2,0,2,-2,2,2,16,0,0,0,-2,0,-2,0,0,-5,-1,-1,1,-1,1,0,0,0,0,0,0,1,1,1,0,0,-189,21,11,-3,3,-9,-3,-1,-3,0,0,0,1,-1,1,1,-1,-1,1,1,1,1,1,0,0,0,0,0,-1,0,64,-16,0,0,0,4,2,0,-2,2,0,0,0,0,0,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
