Unnamed: 0_level_0,[116],[21114],[22112],[23110],[2418],[2516],[2614],[2712],[28],[31113],[3121111],[312219],[312317],[312415],[312513],[312611],[32110],[322118],[322216],[322314],[322412],[3225],[3317],[332115],[332213],[332311],[3414],[342112],[3422],[3511],[41112],[4121110],[412218],[412316],[412414],[412512],[4126],[413119],[41312117],[41312215],[41312313],[41312411],[413216],[41322114],[41322212],[413223],[413313],[41332111],[4134],[4218],[422116],[422214],[422312],[4224],[423115],[42312113],[42312211],[423212],[423221],[4314],[432112],[4322],[433111],[44],[51111],[512119],[512217],[512315],[512413],[512511],[513118],[51312116],[51312214],[51312312],[513124],[513215],[51322113],[51322211],[513312],[513321],[514117],[51412115],[51412213],[51412311],[51413114],[5141312112],[51413122],[51413211],[514213],[51422111],[514231],[5216],[522114],[522212],[5223],[523113],[52312111],[5232],[524112],[524121],[5311],[61110],[612118],[612216],[612314],[612412],[6125],[613117],[61312115],[61312213],[61312311],[613214],[61322112],[613222],[613311],[614116],[61412114],[61412212],[614123],[61413113],[6141312111],[614132],[614212],[614221],[615115],[61512113],[61512211],[61513112],[61513121],[61514111],[6152],[6214],[622112],[6222],[623111],[6241],[7119],[712117],[712215],[712313],[712411],[713116],[71312114],[71312212],[713123],[713213],[71322111],[7133],[714115],[71412113],[71412211],[71413112],[71413121],[714211],[715114],[71512112],[715122],[71513111],[715141],[716113],[71612111],[716131],[7212],[7221],[8118],[812116],[812214],[812312],[8124],[813115],[81312113],[81312211],[813212],[813221],[814114],[81412112],[814122],[81413111],[8142],[815113],[81512111],[815131],[816112],[816121],[817111],[82],[9117],[912115],[912213],[912311],[913114],[91312112],[913122],[913211],[914113],[91412111],[914131],[915112],[915121],[916111],[9171],[10116],[1012114],[1012212],[10123],[1013113],[101312111],[10132],[1014112],[1014121],[1015111],[10161],[11115],[1112113],[1112211],[1113112],[1113121],[1114111],[11151],[12114],[1212112],[12122],[1213111],[12141],[13113],[1312111],[13131],[14112],[14121],[15111],[161]
s[912213],82368,13728,-1056,-1152,0,96,-96,-64,64,10296,264,-264,72,24,-24,24,756,12,24,0,12,36,45,-15,-3,9,-18,-6,6,0,3696,-336,-112,48,-16,-16,16,168,0,8,0,8,6,-6,2,6,-3,-3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188,-252,-16,8,-20,-4,36,-6,-4,2,4,-9,-3,-1,0,0,-14,-6,-2,-2,-2,0,-2,1,0,0,0,-17,-7,-1,-7,1,-1,1,1,-1,3,324,-84,24,0,-4,4,27,3,3,3,0,0,0,0,6,2,2,-2,3,-1,0,0,0,-1,1,-1,2,-2,1,-1,6,2,-2,0,-2,48,-20,8,-4,0,6,-2,2,2,0,-2,3,0,0,0,0,0,0,-2,0,-2,1,0,2,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0
s[912115],36608,4576,-1408,-704,128,160,0,0,0,5720,220,-112,52,8,-20,0,860,76,-4,-20,-4,-20,104,-14,-4,-2,-4,4,-4,-4,1408,-448,-128,32,0,0,0,112,-28,-8,-4,0,4,-4,4,-4,4,2,4,-128,-32,0,0,0,-8,4,0,4,4,0,0,0,0,0,638,-134,22,26,-2,10,110,10,-2,2,-2,5,1,1,-1,1,-22,2,2,2,2,2,2,-1,2,-2,2,18,6,2,6,0,0,0,-2,2,-2,160,-64,16,0,0,0,34,-4,-2,0,-2,2,-2,-2,-16,0,0,0,2,0,2,0,0,5,1,1,-1,1,-1,0,0,0,0,0,0,26,-16,6,-4,2,8,-4,0,-4,-1,-1,-1,-6,0,-2,0,0,-2,1,-1,1,-2,-1,-1,-1,-1,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,-1,1,-1,-1,1,-1,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
s[9117],6435,429,-429,-99,99,45,-45,-35,35,1287,33,-33,9,-9,-15,15,297,15,-15,-9,9,15,63,-3,3,9,18,6,-6,0,165,-165,-27,27,5,-5,5,21,-21,-3,3,5,3,-3,3,-3,3,-3,-6,-69,-11,11,5,-5,-9,1,-1,-3,-5,-3,3,-3,-3,3,165,-21,21,11,-11,-5,57,3,-3,-1,1,12,0,0,3,-3,-5,5,3,-3,1,-1,-3,-2,1,-1,1,20,4,-4,-4,2,-2,2,0,0,0,27,-27,3,-3,-5,5,9,-9,-3,3,0,0,0,0,-15,-1,1,-1,-3,-1,0,-1,1,2,-2,-2,-1,1,0,2,-6,-2,2,0,2,9,-5,5,-1,1,6,-2,2,2,3,1,0,-3,3,1,0,0,1,4,0,0,1,2,-1,1,2,2,2,1,-1,1,-1,1,1,-1,1,1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
s[82],1430,572,242,104,46,20,10,0,70,143,77,35,17,7,5,-5,44,14,8,2,4,-10,-1,5,-1,5,8,-4,8,-10,-22,8,6,4,2,0,30,23,5,3,1,-1,-4,2,0,-2,5,-1,-4,22,4,2,0,14,-5,1,-1,4,-2,-6,0,6,3,6,-55,-13,-3,-1,1,-5,8,2,0,2,-8,-1,-1,3,-1,5,13,3,1,-1,-2,0,-2,1,-3,-1,0,10,2,2,-6,-2,2,4,-2,-2,0,-40,-14,-4,-2,0,10,-1,1,-1,1,2,-2,2,-4,4,2,0,6,1,-1,-2,0,2,5,1,1,-1,1,-1,0,4,0,4,-2,0,-19,-9,-3,-1,-3,-4,0,0,-4,2,0,-1,-1,1,-1,2,-2,1,1,1,-3,1,-1,2,0,-1,2,-2,-6,-4,-2,0,2,-3,-1,1,0,2,-2,0,2,1,2,-1,1,2,0,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[817111],18018,6006,2046,666,202,46,6,-14,-14,1287,561,183,57,7,1,-9,297,57,21,-3,1,1,-18,12,-6,0,18,-6,-6,0,-264,36,20,8,0,-4,-4,141,15,5,-1,-3,-21,3,-1,-1,6,0,6,118,10,2,-2,-2,-17,1,-1,1,1,-12,0,0,-3,-6,-462,-84,-14,-4,2,-4,42,6,-2,2,2,-3,-3,1,-3,-3,56,6,0,-2,-4,0,0,-1,-2,0,-2,33,1,1,1,-3,1,-3,1,1,3,-279,-71,-11,-3,1,1,-6,4,-2,0,6,-2,-2,0,11,3,-1,-1,2,0,2,1,1,11,-1,-1,-1,-1,1,1,6,-2,-2,0,2,-105,-35,-5,1,-1,-15,1,1,1,3,1,3,-5,1,-1,1,1,-1,0,0,0,0,0,1,-1,1,0,0,-22,-10,-2,2,2,-7,-1,1,-1,-1,-4,0,0,-1,-2,-2,0,-2,-1,-1,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[816121],68640,19448,5456,1464,384,120,48,56,224,3432,1100,272,60,24,12,0,414,50,2,6,6,-6,-30,-10,2,6,-6,2,2,0,-704,-16,0,0,0,16,64,160,8,0,0,0,-20,-4,0,0,-2,2,-2,112,8,0,8,16,-8,-4,0,-2,2,0,0,0,0,0,-990,-162,-34,-6,-6,-10,42,0,2,0,-6,-6,0,2,0,0,36,4,0,0,0,-2,0,0,2,-2,2,5,3,1,-1,2,0,-1,1,-1,0,-486,-90,-18,-6,2,14,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,-2,-6,0,2,0,0,0,-1,-6,2,2,0,-2,-128,-26,-4,-6,-8,-5,1,-1,-3,1,1,-2,-4,-2,0,-1,1,0,-3,-1,1,0,1,-3,1,0,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,-1,-3,3,-1,-1,0,1,-1,1,0,0,0,1,5,3,1,-1,2,0,-1,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[816112],73710,19656,4806,864,-18,-120,-90,0,-210,4212,1242,216,-18,-36,-30,0,567,63,-9,-9,-9,15,0,0,0,0,0,0,0,0,-540,90,20,-6,-12,10,-60,216,6,-4,-6,0,-9,3,-1,3,0,0,0,146,-4,-6,4,-14,-4,2,0,-1,-1,0,6,0,0,6,-1035,-99,1,9,-3,5,57,-3,1,-3,9,-3,3,1,0,0,55,-5,-5,-1,1,1,1,1,1,1,1,20,-4,-4,4,2,2,2,0,0,0,-567,-63,9,9,9,-15,0,0,0,0,0,0,0,0,9,-3,1,-3,0,0,0,1,1,3,-3,-1,0,0,-1,-2,0,0,0,0,0,-189,-21,11,3,3,-9,3,-1,3,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,0,0,0,0,0,-34,-4,6,4,-2,-4,2,0,-1,-1,0,2,0,0,2,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
s[815131],112112,28028,6776,1708,448,124,8,-84,-112,4004,770,224,70,28,10,-40,-91,35,17,7,13,-5,35,11,-1,7,8,-4,8,-10,-616,-224,-56,-8,-8,-16,-24,-112,-14,4,-2,-8,5,7,1,-5,5,1,-4,-56,-4,0,-4,-8,4,2,0,1,-1,0,0,0,0,0,-693,-147,-49,-7,3,-11,-21,-15,-1,5,3,-6,0,2,0,6,-21,1,-1,-3,3,1,-1,0,-1,1,-1,-23,3,1,3,4,0,4,-1,1,-3,-245,-35,-17,-7,3,5,7,-5,-5,-1,-2,-2,-2,-2,-5,1,-1,-3,1,1,-2,-1,1,-10,0,-2,2,0,0,0,-4,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,4,0,4,8,-4,-2,0,-1,1,0,0,0,0,0,1,-1,1,1,-1,0,0,35,5,-1,1,-1,-1,-1,-1,-1,1,-1,0,0,1,0,9,3,1,3,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[81512111],266240,59904,11264,1536,0,0,0,0,0,11648,1728,128,-96,0,0,0,128,0,-64,0,0,0,20,-36,-4,-12,-16,0,-16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1440,-96,-16,16,0,0,48,-12,8,4,0,-12,0,-4,0,-6,0,0,0,0,0,0,0,0,0,0,0,-20,4,4,-4,-2,-2,-2,0,0,0,-768,0,0,0,0,0,48,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,-8,0,0,-2,0,0,2,0,0,0,0,0,-208,12,8,-4,0,14,6,2,2,2,0,-1,0,0,0,0,0,0,2,2,-2,-1,0,2,0,-1,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,-4,0,2,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-4,-2,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s[815113],150150,30030,3630,-570,-634,-210,-50,70,70,8580,1320,48,-108,-4,0,40,525,105,-15,21,5,-15,84,6,12,6,21,-3,21,-15,330,90,-6,-22,-6,10,10,78,6,-6,2,6,15,3,3,-1,6,0,-3,34,-6,-6,2,2,4,0,0,1,-3,-2,-2,-2,-2,-2,-825,15,15,15,-9,15,15,-15,3,-3,-9,0,0,0,-6,6,15,-5,-1,3,3,1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-525,35,15,7,-5,-5,0,-10,0,-2,3,-1,3,-3,5,-3,1,1,2,0,-1,-1,-1,0,0,0,0,0,0,0,1,1,1,1,1,-189,21,11,-3,3,-9,-3,-1,-3,0,0,0,1,-1,1,1,-1,-1,1,1,1,1,1,0,0,0,0,0,-36,4,4,-4,-4,-6,-2,-2,-3,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
s[8142],60060,14014,3124,798,204,30,36,126,252,1716,154,100,42,-12,-6,36,-252,28,28,-12,-12,12,48,28,-8,-12,24,-8,-8,0,-154,-184,-42,0,6,24,54,-154,-16,6,0,6,8,8,0,0,8,-4,8,-68,-10,4,6,12,4,2,4,4,-4,6,0,6,6,12,-110,-56,-26,-12,-6,0,-29,-11,-5,-3,3,-2,-2,-2,-2,-2,-14,-4,-2,0,1,-1,1,-2,2,0,-1,-5,-1,-1,3,1,-1,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,2,0,-6,-6,0,2,0,0,0,6,0,-2,0,0,-2,2,2,0,2,-1,0,0,0,0,0,0,42,0,2,0,-6,-6,0,2,0,0,0,-2,0,0,2,2,0,-1,0,0,0,0,21,1,1,-3,-3,1,1,0,-1,-1,-1,1,1,0,0,5,1,1,-3,-1,1,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[81413111],318500,63700,9800,1400,140,-100,-80,0,-140,11375,175,35,35,-25,-25,-5,-1225,-35,35,-7,-1,5,35,25,-1,5,8,4,8,-10,1750,-350,-70,-10,-2,10,-30,-455,-35,5,-7,1,-5,1,-1,5,-5,1,4,-140,-20,8,0,-4,-5,-5,-1,-5,1,6,-6,-6,-3,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-175,35,5,7,9,-5,35,5,-1,1,2,2,2,-4,5,7,1,3,-1,1,2,-3,-1,0,0,0,0,0,0,0,4,0,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,-10,2,2,-2,-5,-1,-1,1,-1,4,0,0,1,-2,0,0,0,-1,1,0,0,35,-5,-1,-1,-1,1,-1,-1,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-5,-1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s[814122],262080,48048,5568,432,192,240,192,112,448,10296,-264,-264,-72,24,24,24,-864,-120,-48,0,0,24,18,-12,6,0,-18,6,6,0,2640,0,16,0,16,0,80,-168,0,-8,0,-8,12,0,4,0,-6,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,48,8,-8,-8,0,36,6,-4,-2,4,6,0,2,3,3,20,0,-4,0,2,0,2,2,0,0,0,10,-2,-2,2,1,1,1,0,0,0,-216,48,0,0,-8,16,36,6,0,-6,0,0,0,0,0,4,0,-4,0,-2,0,0,0,4,-2,0,1,1,0,-1,6,-2,-2,0,2,-84,14,-4,-2,-4,6,2,2,-2,-3,-1,-3,-6,0,2,0,0,0,1,-1,1,1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,2,2,-2,-1,-1,-1,0,0,0,1,-6,0,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
s[81412112],429000,71500,4400,-1500,-680,-100,0,-140,-280,21450,550,-190,-90,10,-10,-30,-450,70,-10,6,-2,-10,15,-5,-1,3,3,1,-1,0,4400,-100,40,20,32,-20,-40,-190,50,10,2,2,-10,2,-2,2,-1,-1,-1,-40,20,16,-4,8,-10,2,-2,2,2,0,4,8,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-450,70,-10,6,-2,-10,15,-5,-1,3,3,1,-1,0,-10,2,-2,2,-1,-1,-1,2,2,0,0,0,0,0,0,0,3,1,-1,0,-1,-170,30,-10,-2,6,-5,-3,-1,1,-2,0,1,-10,-2,-2,-1,1,2,0,0,0,0,0,-2,0,1,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-5,-1,3,3,1,-1,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,-1,0,0,0,0,0,0,0
s[814114],173250,23100,-1650,-1800,-470,100,150,0,210,12375,825,15,-15,55,25,15,675,195,15,15,-5,-5,45,15,-3,-9,36,-12,-12,0,1650,-300,-90,-40,10,-20,30,-15,15,-15,-1,1,-15,-3,-3,-7,3,-3,12,-50,0,-6,-4,-10,-5,-3,3,-5,3,6,0,-6,-3,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-225,55,-5,3,-9,15,-15,-5,1,3,6,-2,-2,0,5,1,1,-3,-1,1,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-105,35,-5,-1,-1,-15,-1,1,-1,3,-1,3,5,1,1,-1,1,-1,0,0,0,0,0,-1,-1,-1,0,0,-20,10,0,-2,4,-5,1,3,1,1,4,2,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0
s[813221],206388,34398,3024,378,252,6,-72,-126,-252,7371,-945,-189,63,27,15,-45,-1134,-126,18,18,18,-30,0,0,0,0,0,0,0,0,3024,-126,-28,-42,-24,-6,-36,-189,-21,-13,3,3,18,-6,2,-6,0,0,0,56,-22,-12,6,0,11,-1,3,2,2,12,6,0,3,12,693,63,49,3,-3,-9,21,15,1,3,-3,6,-6,-2,0,0,49,-1,-3,3,1,-1,-3,-2,1,3,1,23,3,-1,3,-4,0,-4,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-4,2,0,6,-1,-1,-1,2,2,2,0,-2,-1,2,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,3,-1,3,0,0,0,-1,-1,1,0,-5,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
s[813212],280280,42042,1232,-686,-168,-230,-80,210,280,13013,-693,-91,91,-27,-5,85,-931,-21,53,-5,-3,-5,-70,-6,-10,-2,-10,0,-10,5,4158,-252,14,-12,-18,20,30,-189,21,11,-3,3,-9,-3,-1,-3,0,0,0,28,-10,4,-2,-4,1,-1,1,1,-1,2,0,2,-1,0,770,-28,42,4,2,20,-7,17,9,1,-7,-1,-1,3,5,-1,28,-2,4,-2,1,1,1,1,-2,0,1,10,2,2,-6,-2,2,4,-2,-2,0,-35,-21,-11,-5,-3,-5,-14,-6,-2,-2,-2,0,-2,1,-9,-3,-1,-3,0,0,0,1,-1,-5,-1,-1,1,-1,1,0,-2,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,-10,4,-2,-4,1,-1,1,1,-1,2,0,2,-1,0,-2,0,1,1,-1,0,0,14,-6,2,-2,2,0,2,-1,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,-1,0,0,0,0,0,0,0,0
s[81312211],360360,48048,-1056,-936,376,160,48,-56,-56,18018,-1650,-462,30,-14,-2,-30,-864,-120,-12,-12,-8,16,45,15,-3,-9,9,-3,-3,0,6996,-84,140,20,4,-4,-4,30,42,-10,2,-2,30,6,2,2,3,-3,3,208,8,-8,0,0,-2,2,-2,4,-4,-12,-4,-4,-6,-8,990,-162,34,-6,6,-10,-42,0,-2,0,6,6,0,-2,0,0,36,-4,0,0,0,2,0,0,-2,-2,-2,-5,3,-1,-1,-2,0,1,1,1,0,-36,-20,-8,0,4,4,-15,-5,1,3,-3,1,1,0,-10,-2,2,2,-1,1,-1,0,0,-6,0,2,0,0,0,-1,-3,1,1,0,-1,-42,14,-6,2,-2,0,2,0,2,-3,-1,3,-4,0,0,2,0,-2,3,-1,-1,0,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,3,-1,-1,-2,0,1,1,1,0,-1,0,0,0,0,0,0,0,3,-1,-1,0,1,0,0,0,0,0,0,0
s[81312113],337920,36608,-5632,-2304,0,0,0,0,0,23232,-352,-64,144,0,0,0,576,128,32,0,0,0,-102,-22,2,18,-24,8,8,0,5632,-768,0,0,0,0,0,64,48,0,0,0,-32,0,0,0,-2,6,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,-272,8,-24,0,0,-8,-2,-4,-6,0,-14,-2,2,-2,-2,-8,-8,0,0,4,-2,0,-2,0,0,0,-10,-2,-2,6,2,-2,-4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,26,-4,6,0,-1,5,-1,-3,2,2,-4,4,2,0,1,-1,0,5,1,1,-1,-1,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-4,2,0,3,-1,-1,0,-2,0,1,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,0,0,0,0
s[813115],115830,7722,-4158,-1026,270,210,90,-90,-90,11583,297,27,45,-9,-15,-45,1134,126,-18,-18,-18,30,0,0,0,0,0,0,0,0,1188,-792,-104,-12,12,0,0,27,-15,-17,-3,3,-18,6,-2,6,0,0,0,-146,-14,-6,6,6,7,1,3,-2,-2,12,0,0,3,6,495,-63,47,9,15,-15,78,12,2,0,6,-6,6,2,0,0,-7,3,1,3,2,0,-2,2,-1,1,2,10,2,2,-6,-2,2,4,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27,15,-7,3,-3,-9,3,-1,3,0,0,0,5,-1,1,-1,-1,1,-2,0,-2,1,0,0,0,0,1,1,-8,4,-4,0,0,-5,1,-1,-2,-2,2,-2,-2,-1,0,-3,-1,0,0,0,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
s[8124],76440,7644,-1176,-84,280,60,40,140,280,4368,-672,-168,0,-32,0,40,-42,-42,-6,-6,-2,30,84,30,12,6,21,3,21,-15,2100,0,84,16,-12,0,20,84,0,-12,-8,-12,12,0,0,4,-6,0,3,112,12,0,-4,-16,-8,0,0,-2,6,4,8,4,4,8,210,-126,14,6,10,10,-42,-12,2,0,-2,3,3,-1,-6,0,0,0,4,-4,-6,0,-2,-3,2,2,2,-20,4,4,-4,-2,-2,-2,0,0,0,42,-14,6,-2,2,10,0,-2,0,-2,3,1,3,-3,4,0,0,-4,-2,0,1,2,2,-3,1,1,0,-2,-1,2,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,1,1,-1,1,1,-1,0,0,0,0,0,0,0
s[812312],155232,12936,-3696,-504,448,-56,-144,-56,-224,11088,-924,-168,84,-32,4,-24,378,-42,-6,6,10,-26,63,3,3,-9,18,-6,-6,0,3696,-336,112,32,-16,16,-16,168,0,-8,8,8,6,-6,-2,2,-3,-3,6,112,8,0,8,16,-8,-4,0,-2,2,0,0,0,0,0,462,-294,14,-14,-2,-6,-42,-24,2,4,-2,3,3,-1,3,3,-14,-6,2,2,-2,0,2,1,2,-2,2,-33,1,-1,1,3,1,3,1,-1,-3,126,-14,22,-6,-2,-14,21,1,1,-3,6,-2,-2,0,14,2,-2,2,-1,-1,2,2,-2,1,1,-3,1,1,-1,1,6,-2,-2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,-1,1,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0
s[812214],114400,5720,-4400,-520,448,-40,-80,120,160,11440,-220,-8,92,-32,20,40,1090,14,-26,2,10,-10,1,-31,1,-7,-8,-4,-8,10,1760,-800,0,16,-32,0,0,104,-20,0,4,-8,-4,4,0,-8,5,1,-4,-112,-8,0,-8,-16,8,4,0,2,-2,0,0,0,0,0,550,-190,50,-10,-2,10,70,-10,2,2,-2,-5,-1,-1,1,-1,-20,0,0,-4,4,0,0,1,-2,2,-2,0,0,0,0,0,0,0,0,0,0,110,-14,26,-2,6,10,29,1,5,1,2,-2,2,2,4,4,0,0,1,1,-2,-2,2,5,1,1,-1,1,-1,0,4,0,4,-2,0,-8,-6,-4,-2,0,-5,-3,-1,1,-2,0,1,-4,-2,0,-1,1,0,-3,-1,1,0,1,-2,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,1,1,-1,1,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0
s[812116],42042,0,-2310,0,378,0,-70,0,-70,6006,0,-42,0,-42,0,-10,966,0,-42,0,6,0,84,0,12,0,12,0,12,-6,0,-630,0,42,0,10,0,0,-42,0,6,0,0,6,0,6,0,0,0,-182,0,10,0,10,-2,0,-2,-2,0,0,-6,0,0,-6,462,0,70,0,-2,0,126,0,-2,0,-2,6,0,-2,-6,0,0,10,0,2,0,-2,0,0,-2,0,-2,32,0,0,0,-4,0,-4,0,0,2,0,-42,0,-10,0,-10,0,-12,0,-4,0,0,0,0,-18,0,-2,0,0,0,0,0,-2,0,-2,0,0,-2,2,0,-4,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,2,2,0,2,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
